surface,method,noise,progress
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,6.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,7.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,8.0
HIP,Sella + Eckart d=1,0.03,9.0
HIP,Sella + Eckart d=1,0.03,9.0
HIP,Sella + Eckart d=1,0.03,9.0
HIP,Sella + Eckart d=1,0.03,9.0
HIP,Sella + Eckart d=1,0.03,9.0
HIP,Sella + Eckart d=1,0.03,9.0
HIP,Sella + Eckart d=1,0.03,10.0
HIP,Sella + Eckart d=1,0.03,10.0
HIP,Sella + Eckart d=1,0.03,10.0
HIP,Sella + Eckart d=1,0.03,10.0
HIP,Sella + Eckart d=1,0.03,10.0
HIP,Sella + Eckart d=1,0.03,10.0
HIP,Sella + Eckart d=1,0.03,10.0
HIP,Sella + Eckart d=1,0.03,11.0
HIP,Sella + Eckart d=1,0.03,11.0
HIP,Sella + Eckart d=1,0.03,11.0
HIP,Sella + Eckart d=1,0.03,11.0
HIP,Sella + Eckart d=1,0.03,11.0
HIP,Sella + Eckart d=1,0.03,11.0
HIP,Sella + Eckart d=1,0.03,12.0
HIP,Sella + Eckart d=1,0.03,12.0
HIP,Sella + Eckart d=1,0.03,19.0
HIP,Sella + Eckart d=1,0.03,19.0
HIP,Sella + Eckart d=1,0.03,20.0
HIP,Sella + Eckart d=1,0.03,28.0
HIP,Sella + Eckart d=1,0.03,29.0
HIP,Sella + Eckart d=1,0.03,277.0
HIP,Sella + Eckart d=1,0.03,1003.0
HIP,Sella + Eckart d=1,0.03,2000.0
HIP,Sella + Eckart d=1,0.03,2000.0
HIP,Sella + Eckart d=1,0.03,2000.0
HIP,Sella + Eckart d=1,0.03,2000.0
HIP,Sella + Eckart d=1,0.05,4.0
HIP,Sella + Eckart d=1,0.05,4.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,5.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,6.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,7.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,8.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,9.0
HIP,Sella + Eckart d=1,0.05,10.0
HIP,Sella + Eckart d=1,0.05,10.0
HIP,Sella + Eckart d=1,0.05,10.0
HIP,Sella + Eckart d=1,0.05,10.0
HIP,Sella + Eckart d=1,0.05,10.0
HIP,Sella + Eckart d=1,0.05,10.0
HIP,Sella + Eckart d=1,0.05,10.0
HIP,Sella + Eckart d=1,0.05,11.0
HIP,Sella + Eckart d=1,0.05,11.0
HIP,Sella + Eckart d=1,0.05,11.0
HIP,Sella + Eckart d=1,0.05,11.0
HIP,Sella + Eckart d=1,0.05,11.0
HIP,Sella + Eckart d=1,0.05,11.0
HIP,Sella + Eckart d=1,0.05,11.0
HIP,Sella + Eckart d=1,0.05,12.0
HIP,Sella + Eckart d=1,0.05,12.0
HIP,Sella + Eckart d=1,0.05,12.0
HIP,Sella + Eckart d=1,0.05,12.0
HIP,Sella + Eckart d=1,0.05,12.0
HIP,Sella + Eckart d=1,0.05,12.0
HIP,Sella + Eckart d=1,0.05,13.0
HIP,Sella + Eckart d=1,0.05,13.0
HIP,Sella + Eckart d=1,0.05,14.0
HIP,Sella + Eckart d=1,0.05,15.0
HIP,Sella + Eckart d=1,0.05,19.0
HIP,Sella + Eckart d=1,0.05,23.0
HIP,Sella + Eckart d=1,0.05,40.0
HIP,Sella + Eckart d=1,0.05,54.0
HIP,Sella + Eckart d=1,0.05,148.0
HIP,Sella + Eckart d=1,0.05,209.0
HIP,Sella + Eckart d=1,0.05,238.0
HIP,Sella + Eckart d=1,0.05,831.0
HIP,Sella + Eckart d=1,0.05,969.0
HIP,Sella + Eckart d=1,0.05,972.0
HIP,Sella + Eckart d=1,0.05,2000.0
HIP,Sella + Eckart d=1,0.05,2000.0
HIP,Sella + Eckart d=1,0.05,2000.0
HIP,Sella + Eckart d=1,0.05,2000.0
HIP,Sella + Eckart d=1,0.05,2000.0
HIP,Sella + Eckart d=1,0.1,5.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,6.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,7.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,8.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,9.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,10.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,11.0
HIP,Sella + Eckart d=1,0.1,12.0
HIP,Sella + Eckart d=1,0.1,12.0
HIP,Sella + Eckart d=1,0.1,12.0
HIP,Sella + Eckart d=1,0.1,12.0
HIP,Sella + Eckart d=1,0.1,12.0
HIP,Sella + Eckart d=1,0.1,12.0
HIP,Sella + Eckart d=1,0.1,12.0
HIP,Sella + Eckart d=1,0.1,13.0
HIP,Sella + Eckart d=1,0.1,13.0
HIP,Sella + Eckart d=1,0.1,13.0
HIP,Sella + Eckart d=1,0.1,13.0
HIP,Sella + Eckart d=1,0.1,13.0
HIP,Sella + Eckart d=1,0.1,13.0
HIP,Sella + Eckart d=1,0.1,13.0
HIP,Sella + Eckart d=1,0.1,14.0
HIP,Sella + Eckart d=1,0.1,14.0
